"Orders_Unique","Returns_Unique","Frequency","Total_Items_Purchased","Quantity_Basket","Total_Items_Returned","Types_Items_Purchased","Unique_Item_Per_Basket","Types_Items_Returned","Unique_Item_Per_Return","Sales_Revenue","Return_Refund","Monetory_Value","Average_Unit_Price_Purchase","Average_Unit_Refund_Return","Country","Is_Buying_Most_Popular","Recency","Recency_Quantile","Frequency_Quantile","Monetory_Value_Quantile","Y_Income"
4,0,4,926,231.5,0,80,25.75,0,0,1638.82,0,0,1.76978401727862,0,"United Kingdom","1",9,0.14,0.77,0.16,1674.97
1,0,1,270,270,0,55,55,0,0,214.77,0,0,0.795444444444445,0,"United Kingdom","0",168,0.94,0.07,0.16,245.82
3,1,4,445,148.333333333333,-2,61,22.3333333333333,2,2,1093.39,-10.5,1082.89,2.45705617977528,5.25,"United Kingdom","0",22,0.31,0.77,0.87,338.54
3,0,3,411,137,0,16,6,0,0,1070.77,0,0,2.6052798053528,0,"United Kingdom","0",4,0.05,0.66,0.16,1715.28
1,0,1,33,33,0,5,5,0,0,91.15,0,0,2.76212121212121,0,"United Kingdom","0",168,0.93,0.07,0.16,589.68
5,1,6,1262,252.4,-2,140,39,2,2,3002.16,-8.9,2993.26,2.37889064976228,4.45,"United Kingdom","1",41,0.43,0.88,0.95,2892.86
4,1,5,2002,500.5,-5,159,65.75,4,4,1729.39,-8.25,1721.14,0.863831168831169,1.65,"United Kingdom","0",22,0.31,0.84,0.92,2237.6
1,1,2,402,402,-12,19,19,1,1,338.98,-19.8,319.18,0.843233830845771,1.65,"United Kingdom","0",166,0.92,0.47,0.75,1196.55
2,1,3,345,172.5,-5,43,21.5,3,3,663.93,-17.45,646.48,1.9244347826087,3.49,"United Kingdom","0",50,0.51,0.66,0.81,201.13
2,0,2,468,234,0,20,10,0,0,552.12,0,0,1.17974358974359,0,"United Kingdom","0",123,0.83,0.47,0.16,3487.86
4,3,7,1159,289.75,-17,64,18.75,6,2.33333333333333,1316.28,-15.71,1300.57,1.13570319240725,0.924117647058824,"United Kingdom","1",27,0.37,0.91,0.89,2441.41
3,1,4,444,148,-8,55,19.6666666666667,1,1,606.19,-30,576.19,1.36529279279279,3.75,"United Kingdom","0",22,0.32,0.77,0.8,1207.93
1,0,1,262,262,0,12,12,0,0,306.18,0,0,1.16862595419847,0,"United Kingdom","0",167,0.92,0.07,0.16,352.46
1,1,2,229,229,-12,26,26,1,1,501.01,-35.4,465.61,2.18781659388646,2.95,"United Kingdom","1",166,0.92,0.47,0.78,152.32
1,0,1,183,183,0,15,15,0,0,303.15,0,0,1.65655737704918,0,"United Kingdom","0",167,0.92,0.07,0.16,837.65
3,0,3,590,196.666666666667,0,31,10.6666666666667,0,0,941.48,0,0,1.59572881355932,0,"United Kingdom","0",62,0.58,0.66,0.16,1143.6
3,0,3,606,202,0,118,56.3333333333333,0,0,1322.69,0,0,2.18265676567657,0,"United Kingdom","0",42,0.45,0.66,0.16,1180.52
0,1,1,0,0,-48,0,0,1,1,0,-20.16,0,0,0.42,"Austria","0",167,0.92,0.07,0.16,1568.23
1,0,1,135,135,0,28,29,0,0,428.82,0,0,3.17644444444444,0,"United Kingdom","0",167,0.93,0.07,0.16,1255.64
1,0,1,56,56,0,6,6,0,0,101.2,0,0,1.80714285714286,0,"United Kingdom","0",167,0.93,0.07,0.16,19.8
6,5,11,3409,568.166666666667,-35,155,33.5,6,1.4,5629.62,-49.15,5580.47,1.65139923731299,1.40428571428571,"United Kingdom","1",22,0.31,0.96,0.98,3957.45
3,3,6,842,280.666666666667,-4,94,32,4,1.33333333333333,1495.58,-24.25,1471.33,1.77622327790974,6.0625,"United Kingdom","0",84,0.69,0.88,0.9,2447.57
1,0,1,184,184,0,20,20,0,0,1181,0,0,6.41847826086957,0,"United Kingdom","1",167,0.93,0.07,0.17,1554.37
4,1,5,95,23.75,-8,15,5.25,1,1,439.75,-18,421.75,4.62894736842105,2.25,"United Kingdom","0",19,0.26,0.84,0.77,38.08
4,0,4,902,225.5,0,53,16.25,0,0,1285.02,0,0,1.42463414634146,0,"United Kingdom","0",46,0.47,0.77,0.17,2265.68
1,1,2,34,34,-2,4,4,1,1,102.28,-7.5,94.78,3.00823529411765,3.75,"United Kingdom","0",145,0.9,0.47,0.7,215.25
2,0,2,190,95,0,12,7,0,0,608.1,0,0,3.20052631578947,0,"United Kingdom","0",22,0.31,0.47,0.17,422.04
3,2,5,274,91.3333333333333,-12,14,5.66666666666667,1,1,364.26,-59.4,304.86,1.32941605839416,4.95,"United Kingdom","0",15,0.23,0.84,0.75,383.18
3,1,4,564,188,-6,32,13,1,1,623.46,-7.5,615.96,1.10542553191489,1.25,"United Kingdom","0",28,0.39,0.77,0.81,117.48
1,0,1,160,160,0,16,16,0,0,440.2,0,0,2.75125,0,"United Kingdom","0",167,0.93,0.07,0.17,445.27
1,1,2,158,158,-14,16,16,3,3,283.53,-14.4,269.13,1.79449367088608,1.02857142857143,"United Kingdom","0",162,0.91,0.47,0.73,334.56
2,0,2,907,453.5,0,42,21,0,0,615.83,0,0,0.678974641675855,0,"United Kingdom","1",81,0.67,0.47,0.17,611.6
3,0,3,1096,365.333333333333,0,78,27.3333333333333,0,0,1305.38,0,0,1.1910401459854,0,"United Kingdom","0",68,0.61,0.66,0.17,581.82
2,0,2,1601,800.5,0,131,71.5,0,0,2516.47,0,0,1.57181136789507,0,"United Kingdom","1",60,0.56,0.47,0.17,1239.86
4,0,4,177,44.25,0,56,16.75,0,0,611.97,0,0,3.45745762711864,0,"United Kingdom","1",57,0.55,0.77,0.17,362.15
3,0,3,541,180.333333333333,0,38,15,0,0,814.04,0,0,1.50469500924214,0,"United Kingdom","0",25,0.34,0.66,0.17,173.82
2,0,2,486,243,0,35,19,0,0,780.04,0,0,1.60502057613169,0,"United Kingdom","1",49,0.5,0.47,0.17,1282.66
4,0,4,1415,353.75,0,116,39.5,0,0,3230.97,0,0,2.28337102473498,0,"United Kingdom","1",6,0.08,0.77,0.17,1928.09
2,0,2,456,228,0,22,13,0,0,562.75,0,0,1.23410087719298,0,"United Kingdom","0",12,0.19,0.47,0.17,248.7
8,2,10,1133,141.625,-37,44,9.625,3,1.5,2032.57,-46.65,1985.92,1.79397175639894,1.26081081081081,"United Kingdom","1",11,0.16,0.96,0.93,5817.85
10,3,13,2374,237.4,-14,115,17.8,5,1.66666666666667,4739.06,-31.2,4707.86,1.99623420387532,2.22857142857143,"United Kingdom","1",4,0.04,0.98,0.98,5652.18
1,0,1,134,134,0,67,67,0,0,195.89,0,0,1.46186567164179,0,"France","0",167,0.92,0.07,0.17,368.31
0,1,1,0,0,-6,0,0,3,3,0,-35.1,0,0,5.85,"United Kingdom","0",167,0.93,0.07,0.17,932.53
0,1,1,0,0,-10,0,0,1,1,0,-67.5,0,0,6.75,"United Kingdom","0",167,0.93,0.07,0.17,1309.84
5,4,9,1914,382.8,-90,42,15.4,4,1.75,1510.57,-71.76,1438.81,0.789221525600836,0.797333333333333,"United Kingdom","0",11,0.15,0.95,0.9,2278.86
0,1,1,0,0,-3,0,0,3,3,0,-16.95,0,0,5.65,"United Kingdom","0",167,0.93,0.07,0.17,-7.1
0,1,1,0,0,-16,0,0,2,2,0,-27.8,0,0,1.7375,"United Kingdom","0",167,0.93,0.07,0.17,386.43
1,0,1,102,102,0,36,37,0,0,226.57,0,0,2.22127450980392,0,"United Kingdom","0",167,0.93,0.07,0.17,157.18
7,1,8,1020,145.714285714286,-1,63,10.2857142857143,1,1,1717.06,-295,1422.06,1.68339215686275,295,"United Kingdom","0",15,0.23,0.93,0.9,1616.61
5,1,6,500,100,-17,56,13.6,3,3,1313.98,-38.21,1275.77,2.62796,2.24764705882353,"United Kingdom","1",6,0.08,0.88,0.89,864.3
1,1,2,93,93,-2,11,11,1,1,190.35,-5.1,185.25,2.04677419354839,2.55,"United Kingdom","0",125,0.84,0.47,0.71,1675.61
5,0,5,964,192.8,0,50,15.6,0,0,1801.94,0,0,1.86923236514523,0,"United Kingdom","0",15,0.23,0.84,0.17,2187.63
4,2,6,256,64,-3,11,4.75,1,1,700.88,-8.85,692.03,2.7378125,2.95,"United Kingdom","0",53,0.53,0.88,0.82,735.43
3,0,3,424,141.333333333333,0,11,4.33333333333333,0,0,1262.24,0,0,2.97698113207547,0,"United Kingdom","1",58,0.56,0.66,0.18,5131.28
3,0,3,951,317,0,70,27,0,0,1781.85,0,0,1.87365930599369,0,"United Kingdom","1",82,0.68,0.66,0.18,1513.91
5,2,7,1261,252.2,-17,101,25,3,1.5,1948.22,-38.75,1909.47,1.54498017446471,2.27941176470588,"United Kingdom","1",55,0.54,0.91,0.92,2112.99
6,1,7,1081,180.166666666667,-2,46,11,1,1,2915.36,-2.5,2912.86,2.69691026827012,1.25,"United Kingdom","1",19,0.27,0.91,0.95,2548.76
8,5,13,3009,376.125,-8,72,13.25,6,1.2,6608.49,-15.66,6592.83,2.19624127617149,1.9575,"United Kingdom","1",7,0.11,0.98,0.99,7353.3
2,1,3,170,85,-1,55,29.5,1,1,345.66,-4.95,340.71,2.03329411764706,4.95,"United Kingdom","0",0,0.02,0.66,0.76,407.11
1,0,1,146,146,0,8,8,0,0,217.2,0,0,1.48767123287671,0,"United Kingdom","0",166,0.92,0.07,0.18,1267.93
2,0,2,742,371,0,55,31,0,0,735.62,0,0,0.991401617250674,0,"United Kingdom","0",8,0.13,0.47,0.18,584.07
6,1,7,412,68.6666666666667,-15,5,2.16666666666667,1,1,4566.36,-69.75,4496.61,11.0833980582524,4.65,"United Kingdom","0",18,0.25,0.91,0.98,2595.45
8,0,8,1555,194.375,0,139,25.875,0,0,2871.63,0,0,1.84670739549839,0,"United Kingdom","1",2,0.03,0.93,0.18,3805.13
4,0,4,525,131.25,0,47,16.25,0,0,851.74,0,0,1.6223619047619,0,"United Kingdom","0",9,0.14,0.77,0.18,624.35
3,0,3,863,287.666666666667,0,54,28,0,0,1061.75,0,0,1.23030127462341,0,"United Kingdom","0",19,0.27,0.66,0.18,1105.13
2,0,2,208,104,0,31,16.5,0,0,563.88,0,0,2.71096153846154,0,"United Kingdom","1",71,0.64,0.47,0.18,185.9
7,0,7,388,55.4285714285714,0,21,5,0,0,682.04,0,0,1.75783505154639,0,"United Kingdom","0",8,0.12,0.91,0.18,853.73
2,0,2,546,273,0,44,27,0,0,1436.44,0,0,2.63084249084249,0,"United Kingdom","1",12,0.18,0.47,0.18,747.1
1,0,1,130,130,0,16,16,0,0,305.7,0,0,2.35153846153846,0,"United Kingdom","0",166,0.92,0.07,0.18,1460.06
5,1,6,1976,395.2,-12,134,33.4,2,2,3263.11,-71.4,3191.71,1.65137145748988,5.95,"United Kingdom","1",16,0.24,0.89,0.96,440.18
4,1,5,624,156,-14,39,11,6,6,935.88,-32.85,903.03,1.49980769230769,2.34642857142857,"United Kingdom","1",42,0.45,0.84,0.85,1416.65
5,0,5,662,132.4,0,13,5.2,0,0,663.7,0,0,1.00256797583082,0,"United Kingdom","0",15,0.24,0.84,0.18,753.93
4,1,5,784,196,-2,49,18.25,1,1,1610.14,-9.9,1600.24,2.05375,4.95,"United Kingdom","0",23,0.32,0.84,0.91,3310.9
1,1,2,1078,1078,-72,54,54,2,2,1085.46,-30.24,1055.22,1.00692022263451,0.42,"United Kingdom","0",165,0.91,0.47,0.87,814.28
4,1,5,1686,421.5,-36,50,15.5,1,1,1288.96,-31.32,1257.64,0.764507710557533,0.87,"United Kingdom","0",58,0.56,0.84,0.88,1033.44
5,2,7,904,180.8,-10,87,18.2,2,1,1829.11,-48.3,1780.81,2.0233517699115,4.83,"United Kingdom","1",14,0.22,0.91,0.92,974.75
2,2,4,600,300,-13,59,30,2,1,875.01,-20.95,854.06,1.45835,1.61153846153846,"United Kingdom","0",11,0.16,0.77,0.84,670.34
1,0,1,173,173,0,21,21,0,0,332.18,0,0,1.92011560693642,0,"United Kingdom","1",166,0.92,0.08,0.18,484.33
16,10,26,1341,83.8125,-34,76,9.3125,17,1.8,2648.8,-138.24,2510.56,1.97524235645041,4.06588235294118,"United Kingdom","0",7,0.09,1,0.94,3102.52
0,1,1,0,0,-8,0,0,2,2,0,-14.5,0,0,1.8125,"United Kingdom","0",166,0.92,0.08,0.18,-2.95
1,0,1,61,61,0,8,8,0,0,105.54,0,0,1.73016393442623,0,"United Kingdom","0",166,0.92,0.08,0.18,496.97
17,2,19,863,50.7647058823529,-104,55,5.23529411764706,11,5.5,2555.41,-258,2297.41,2.96107763615295,2.48076923076923,"United Kingdom","0",4,0.04,0.99,0.93,3510.28
1,0,1,128,128,0,16,16,0,0,133.22,0,0,1.04078125,0,"United Kingdom","1",166,0.92,0.08,0.18,1265.47
7,6,13,1256,179.428571428571,-30,78,19.2857142857143,9,1.83333333333333,2757.48,-69.63,2687.85,2.19544585987261,2.321,"United Kingdom","1",7,0.11,0.98,0.95,3627.38
1,0,1,91,91,0,48,49,0,0,353.8,0,0,3.88791208791209,0,"United Kingdom","0",166,0.92,0.08,0.18,1147.08
2,0,2,191,95.5,0,20,10,0,0,325.45,0,0,1.70392670157068,0,"United Kingdom","0",121,0.83,0.47,0.18,91.61
13,1,14,18629,1433,-144,78,10.0769230769231,1,1,25075.94,-152.64,24923.3,1.3460701057491,1.06,"United Kingdom","1",13,0.2,0.98,1,40968.78
5,1,6,1147,229.4,-1,86,21,1,1,1678.23,-12.75,1665.48,1.46314734088928,12.75,"United Kingdom","0",11,0.16,0.89,0.91,873.98
8,0,8,1119,139.875,0,81,13.875,0,0,1773.68,0,0,1.58505808757819,0,"United Kingdom","0",9,0.14,0.93,0.18,2571.82
1,1,2,386,386,-60,15,15,3,3,357.94,-25.2,332.74,0.927305699481865,0.42,"United Kingdom","0",161,0.91,0.47,0.76,335.87
2,1,3,202,101,-12,15,7.5,1,1,773.25,-419.4,353.85,3.8279702970297,34.95,"United Kingdom","1",60,0.56,0.66,0.76,302.59
5,2,7,1298,259.6,-9,79,22,6,3,2201.22,-48.2,2153.02,1.69585516178737,5.35555555555556,"United Kingdom","1",8,0.13,0.91,0.93,427.13
4,0,4,244,61,0,24,6.5,0,0,388.37,0,0,1.59168032786885,0,"United Kingdom","1",57,0.56,0.77,0.18,512.83
3,0,3,2124,708,0,22,9.33333333333333,0,0,1487.24,0,0,0.700207156308851,0,"Finland","0",56,0.54,0.66,0.19,310
7,1,8,2186,312.285714285714,-4,146,25.1428571428571,1,1,2448.02,-15.8,2432.22,1.11986276303751,3.95,"United Kingdom","1",8,0.12,0.93,0.94,3181.21
9,1,10,235,26.1111111111111,-1,23,4.11111111111111,1,1,1232,-9.95,1222.05,5.24255319148936,9.95,"United Kingdom","0",4,0.04,0.96,0.88,952.13
7,1,8,3270,467.142857142857,-200,5,2,1,1,3920.7,-82,3838.7,1.19899082568807,0.41,"United Kingdom","0",11,0.15,0.93,0.97,29624.11
2,0,2,439,219.5,0,41,20.5,0,0,605.92,0,0,1.3802277904328,0,"United Kingdom","0",12,0.18,0.47,0.19,1018.1
3,1,4,604,201.333333333333,-16,57,22.6666666666667,4,4,1562.95,-57.6,1505.35,2.58766556291391,3.6,"Portugal","1",61,0.57,0.77,0.9,767.97
4,1,5,3764,941,-3,467,148.5,2,2,5634.25,-10.15,5624.1,1.49687832093518,3.38333333333333,"United Kingdom","1",9,0.14,0.84,0.98,4755.83
2,0,2,192,96,0,24,12.5,0,0,402.76,0,0,2.09770833333333,0,"United Kingdom","1",50,0.51,0.47,0.19,72.52
4,2,6,561,140.25,-12,65,17.25,5,2.5,1461.08,-50.35,1410.73,2.60442067736185,4.19583333333333,"Belgium","1",33,0.39,0.89,0.9,2168.07
4,2,6,561,140.25,-12,65,17.25,5,2.5,1461.08,-50.35,1410.73,2.60442067736185,4.19583333333333,"Spain","1",33,0.39,0.89,0.9,2168.07
19,3,22,1684,88.6315789473684,-20,163,11.2105263157895,7,2.33333333333333,2638.84,-64.3,2574.54,1.56700712589074,3.215,"United Kingdom","1",9,0.15,1,0.94,3618.89
2,0,2,104,52,0,3,1.5,0,0,598.8,0,0,5.75769230769231,0,"United Kingdom","0",110,0.79,0.48,0.19,1052.23
4,0,4,1497,374.25,0,35,12.5,0,0,1111.28,0,0,0.742338009352037,0,"France","0",22,0.3,0.77,0.19,1497.82
3,0,3,189,63,0,22,7.33333333333333,0,0,168.73,0,0,0.892751322751323,0,"United Kingdom","0",20,0.29,0.66,0.19,347
4,1,5,287,71.75,-10,26,6.5,1,1,462.73,-12.5,450.23,1.61229965156794,1.25,"United Kingdom","0",9,0.15,0.85,0.78,427.2
3,0,3,1428,476,0,114,38.6666666666667,0,0,3364.63,0,0,2.35618347338936,0,"EIRE","1",15,0.23,0.66,0.19,963.83
3,0,3,151,50.3333333333333,0,13,5,0,0,406.2,0,0,2.69006622516556,0,"France","0",126,0.85,0.66,0.19,629.6
3,0,3,724,241.333333333333,0,122,46,0,0,1573.16,0,0,2.1728729281768,0,"United Kingdom","1",70,0.63,0.67,0.19,1510.49
2,1,3,811,405.5,-551,62,32.5,35,35,1903.73,-1241.43,662.3,2.3473859432799,2.25304900181488,"United Kingdom","1",62,0.58,0.67,0.82,2287.27
3,1,4,1736,578.666666666667,-16,127,48.6666666666667,9,9,3164.1,-37.25,3126.85,1.82263824884793,2.328125,"Germany","1",9,0.13,0.77,0.96,3687.39
1,0,1,35,35,0,27,28,0,0,177.95,0,0,5.08428571428571,0,"United Kingdom","0",165,0.92,0.08,0.19,272.46
1,0,1,100,100,0,31,31,0,0,218.05,0,0,2.1805,0,"United Kingdom","0",163,0.91,0.08,0.19,190.6
3,1,4,1334,444.666666666667,-24,104,41,2,2,2924.47,-34.8,2889.67,2.19225637181409,1.45,"Germany","0",56,0.54,0.77,0.95,853.51
4,0,4,776,194,0,127,46.75,0,0,1255.76,0,0,1.61824742268041,0,"United Kingdom","1",65,0.6,0.77,0.19,596.91
4,2,6,1011,252.75,-5,193,64.25,3,1.5,1195.63,-19.35,1176.28,1.18262116716123,3.87,"United Kingdom","0",2,0.03,0.89,0.88,1764.25
4,1,5,1023,255.75,-7,82,23,2,2,1306.29,-59.5,1246.79,1.27692082111437,8.5,"United Kingdom","1",19,0.27,0.85,0.88,1260.77
2,0,2,171,85.5,0,19,11,0,0,401.91,0,0,2.35035087719298,0,"United Kingdom","0",25,0.34,0.48,0.19,1422.32
25,1,26,78758,3150.32,-3,386,31.88,1,1,110713.12,-45,110668.12,1.40573808375022,15,"Netherlands","1",5,0.06,1,1,168820.9
1,0,1,145,145,0,14,14,0,0,286.95,0,0,1.97896551724138,0,"United Kingdom","0",162,0.91,0.08,0.19,317.56
2,1,3,340,170,-3,27,14.5,1,1,607.9,-3.75,604.15,1.78794117647059,1.25,"United Kingdom","1",23,0.33,0.67,0.8,316.95
5,0,5,1240,248,0,105,25.4,0,0,1321.46,0,0,1.0656935483871,0,"United Kingdom","0",26,0.35,0.85,0.19,1771.51
1,3,4,102,102,-109,2,2,4,1.66666666666667,433.5,-458.75,-25.25,4.25,4.20871559633028,"United Kingdom","0",119,0.82,0.77,0.01,1403.17
2,0,2,132,66,0,3,1.5,0,0,213.72,0,0,1.61909090909091,0,"United Kingdom","0",75,0.65,0.48,0.19,884.76
2,4,6,508,254,-54,38,21.5,9,2.25,1250.16,-202.8,1047.36,2.46094488188976,3.75555555555556,"United Kingdom","0",43,0.46,0.89,0.86,305.55
3,0,3,9600,3200,0,6,5,0,0,3840,0,0,0.4,0,"United Kingdom","0",41,0.43,0.67,0.19,3072
2,0,2,310,155,0,15,7.5,0,0,901.78,0,0,2.90896774193548,0,"United Kingdom","0",120,0.83,0.48,0.19,434.32
3,0,3,313,104.333333333333,0,13,5.66666666666667,0,0,649.05,0,0,2.07364217252396,0,"United Kingdom","0",35,0.41,0.67,0.2,1323.5
3,0,3,361,120.333333333333,0,45,15.6666666666667,0,0,900.04,0,0,2.49318559556787,0,"United Kingdom","1",27,0.37,0.67,0.2,1447.53
3,0,3,1086,362,0,54,18.6666666666667,0,0,1456.56,0,0,1.34121546961326,0,"United Kingdom","0",13,0.21,0.67,0.2,1200.89
5,1,6,1326,265.2,-5,158,36.6,1,1,2640.38,-9.25,2631.13,1.99123680241327,1.85,"United Kingdom","1",40,0.42,0.89,0.94,1612.08
5,0,5,930,186,0,78,18.2,0,0,1366.77,0,0,1.46964516129032,0,"Belgium","0",8,0.11,0.85,0.2,482.34
5,0,5,2512,502.4,0,51,10.8,0,0,3951.84,0,0,1.5731847133758,0,"France","0",57,0.55,0.85,0.2,13636.42
1,0,1,20,20,0,3,3,0,0,65.4,0,0,3.27,0,"United Kingdom","0",161,0.91,0.08,0.2,802.22
8,1,9,5006,625.75,-8,7,3,2,2,3195.66,-16.8,3178.86,0.638365960846984,2.1,"United Kingdom","0",12,0.19,0.95,0.96,5421.87
1,0,1,150,150,0,8,8,0,0,434,0,0,2.89333333333333,0,"United Kingdom","0",161,0.91,0.08,0.2,730.55
1,0,1,30,30,0,1,1,0,0,382.5,0,0,12.75,0,"United Kingdom","0",161,0.91,0.08,0.2,865
2,0,2,213,106.5,0,21,12,0,0,408.8,0,0,1.91924882629108,0,"United Kingdom","1",21,0.29,0.48,0.2,166.6
4,0,4,601,150.25,0,98,27,0,0,1306.62,0,0,2.1740765391015,0,"United Kingdom","1",18,0.25,0.77,0.2,791.22
1,0,1,374,374,0,26,26,0,0,662.9,0,0,1.77245989304813,0,"United Kingdom","0",160,0.91,0.08,0.2,3245.18
3,0,3,1400,466.666666666667,0,1,1,0,0,1750,0,0,1.25,0,"United Kingdom","0",18,0.25,0.67,0.2,1765.68
1,0,1,540,540,0,10,10,0,0,433.5,0,0,0.802777777777778,0,"United Kingdom","0",160,0.91,0.08,0.2,1379.12
4,1,5,644,161,-8,33,11.25,1,1,1324.33,-39.6,1284.73,2.05641304347826,4.95,"United Kingdom","1",25,0.34,0.85,0.89,4558.22
4,1,5,1512,378,-3,82,23.5,1,1,1751.11,-11.25,1739.86,1.15814153439153,3.75,"Belgium","0",46,0.47,0.85,0.92,99.45
1,0,1,120,120,0,3,3,0,0,344.88,0,0,2.874,0,"United Kingdom","0",159,0.9,0.09,0.2,568.8
1,0,1,63,63,0,9,9,0,0,128.7,0,0,2.04285714285714,0,"Germany","0",159,0.9,0.09,0.2,254.28
1,0,1,496,496,0,13,13,0,0,354.64,0,0,0.715,0,"United Kingdom","0",159,0.9,0.09,0.2,666.84
2,0,2,331,165.5,0,26,15.5,0,0,609.74,0,0,1.84211480362538,0,"United Kingdom","1",23,0.32,0.48,0.2,945.58
3,2,5,391,130.333333333333,-15,41,15.3333333333333,7,3.5,805.09,-46.8,758.29,2.0590537084399,3.12,"United Kingdom","0",49,0.5,0.85,0.83,1265.18
3,2,5,1028,342.666666666667,-11,70,26.6666666666667,4,2,1128.77,-15.85,1112.92,1.09802529182879,1.44090909090909,"United Kingdom","0",12,0.17,0.85,0.87,2866.12
6,3,9,431,71.8333333333333,-31,101,22,5,1.66666666666667,932.75,-34.17,898.58,2.16415313225058,1.10225806451613,"United Kingdom","1",20,0.28,0.95,0.85,1043.87
2,0,2,191,95.5,0,13,7.5,0,0,601.77,0,0,3.15062827225131,0,"United Kingdom","0",102,0.76,0.48,0.2,937.41
2,1,3,1195,597.5,-669,69,35,21,21,2391.59,-1520.11,871.48,2.00133054393305,2.27221225710015,"United Kingdom","1",144,0.89,0.67,0.84,1327.53
4,3,7,441,110.25,-5,24,7,2,1,994.66,-57,937.66,2.25546485260771,11.4,"Sweden","0",13,0.19,0.91,0.85,1389.47
2,0,2,142,71,0,52,27.5,0,0,363.23,0,0,2.55795774647887,0,"United Kingdom","1",16,0.24,0.48,0.21,461.35
4,0,4,672,168,0,7,2.75,0,0,1397.64,0,0,2.07982142857143,0,"United Kingdom","0",12,0.19,0.78,0.21,340.06
3,0,3,456,152,0,49,19,0,0,980.48,0,0,2.15017543859649,0,"United Kingdom","1",28,0.38,0.67,0.21,1705.86
2,0,2,378,189,0,36,20.5,0,0,863.98,0,0,2.28566137566138,0,"United Kingdom","1",14,0.21,0.48,0.21,2563.87
2,0,2,182,91,0,35,19.5,0,0,312.32,0,0,1.71604395604396,0,"United Kingdom","1",26,0.35,0.48,0.21,546.95
1,0,1,624,624,0,16,16,0,0,476.48,0,0,0.763589743589744,0,"United Kingdom","0",147,0.9,0.09,0.21,553.92
13,4,17,1198,92.1538461538462,-154,34,4.92307692307692,5,1.25,4979.92,-474.25,4505.67,4.15686143572621,3.07954545454545,"United Kingdom","0",7,0.11,0.99,0.98,26794.41
1,2,3,748,748,-25,70,70,6,3,1608.66,-41.15,1567.51,2.15061497326203,1.646,"Italy","0",124,0.84,0.67,0.91,1185.85
2,0,2,366,183,0,19,12,0,0,613.26,0,0,1.6755737704918,0,"United Kingdom","1",26,0.36,0.48,0.21,595.84
2,0,2,342,171,0,10,5,0,0,136.14,0,0,0.398070175438596,0,"United Kingdom","0",141,0.89,0.48,0.21,59.6
4,0,4,1650,412.5,0,6,4,0,0,2888,0,0,1.75030303030303,0,"United Kingdom","0",18,0.25,0.78,0.21,4904.36
2,0,2,368,184,0,18,9,0,0,237.46,0,0,0.645271739130435,0,"United Kingdom","0",61,0.57,0.48,0.21,576.06
1,0,1,480,480,0,1,1,0,0,1910.4,0,0,3.98,0,"United Kingdom","0",146,0.9,0.09,0.21,4838.4
1,0,1,305,305,0,29,29,0,0,344.81,0,0,1.13052459016393,0,"United Kingdom","1",146,0.9,0.09,0.21,1581.84
3,0,3,1050,350,0,154,58.3333333333333,0,0,1651.75,0,0,1.57309523809524,0,"United Kingdom","1",83,0.69,0.67,0.21,590.86
2,0,2,653,326.5,0,70,35,0,0,521.53,0,0,0.798667687595712,0,"United Kingdom","0",71,0.64,0.48,0.21,595.15
8,0,8,1202,150.25,0,91,14.75,0,0,2276.61,0,0,1.89401830282862,0,"United Kingdom","1",2,0.03,0.93,0.21,2664.05
5,1,6,2837,567.4,-11,49,9.8,2,2,1960.18,-18.15,1942.03,0.690934085301375,1.65,"United Kingdom","0",42,0.44,0.89,0.92,1653.45
5,1,6,1483,296.6,-1,74,18.4,1,1,2212.92,-4.25,2208.67,1.4921915037087,4.25,"United Kingdom","1",6,0.09,0.89,0.93,2983.43
2,0,2,356,178,0,20,10,0,0,485.92,0,0,1.36494382022472,0,"United Kingdom","0",28,0.39,0.48,0.21,234.6
7,2,9,32079,4582.71428571429,-210,217,39.4285714285714,3,1.5,50883.9,-593.7,50290.2,1.5862059291125,2.82714285714286,"Australia","1",11,0.15,0.95,1,73435.25
3,1,4,1081,360.333333333333,-711,33,14,17,17,888.92,-563.15,325.77,0.822312673450509,0.792053445850914,"United Kingdom","0",67,0.61,0.78,0.76,989.95
6,0,6,4638,773,0,43,11.1666666666667,0,0,7607.82,0,0,1.6403234152652,0,"United Kingdom","1",7,0.1,0.89,0.21,5042.26
7,0,7,1293,184.714285714286,0,204,64.8571428571429,0,0,2428.87,0,0,1.87847641144625,0,"United Kingdom","1",7,0.1,0.91,0.21,2599.55
5,0,5,455,91,0,131,34.2,0,0,1811.29,0,0,3.98085714285714,0,"United Kingdom","1",20,0.29,0.85,0.21,547.3
3,1,4,412,137.333333333333,-5,58,21.3333333333333,3,3,1098.5,-33.4,1065.1,2.66626213592233,6.68,"United Kingdom","1",12,0.19,0.78,0.87,493.62
0,1,1,0,0,-6,0,0,1,1,0,-51,0,0,8.5,"United Kingdom","0",145,0.9,0.09,0.21,133.56
5,0,5,326,65.2,0,142,44.4,0,0,515.52,0,0,1.58134969325153,0,"United Kingdom","1",8,0.13,0.85,0.21,1530.01
1,0,1,282,282,0,69,69,0,0,499.89,0,0,1.77265957446809,0,"United Kingdom","0",145,0.9,0.09,0.21,1019.53
